ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value
EUR,Europe,UZB,Uzbekistan,2017,Female,1.3
AFR,Africa,DZA,Algeria,2017,Female,1.4
EMR,Eastern Mediterranean,QAT,Qatar,2017,Female,1.4
AFR,Africa,ZWE,Zimbabwe,2017,Female,1.4
AFR,Africa,STP,Sao Tome and Principe,2017,Female,1.5
EUR,Europe,ARM,Armenia,2017,Female,1.6
AFR,Africa,GMB,Gambia,2017,Female,1.6
AFR,Africa,CIV,Côte d’Ivoire,2017,Female,1.7
AFR,Africa,MLI,Mali,2017,Female,1.7
AFR,Africa,TGO,Togo,2017,Female,1.7
WPR,Western Pacific,CHN,China,2017,Female,1.8
AFR,Africa,LBR,Liberia,2017,Female,1.9
AMR,Americas,CRI,Costa Rica,2017,Both sexes,10.1
AMR,Americas,PER,Peru,2017,Both sexes,10.2
EUR,Europe,UKR,Ukraine,2017,Female,10.2
AFR,Africa,UGA,Uganda,2017,Both sexes,10.3
EUR,Europe,BLR,Belarus,2017,Female,10.5
AFR,Africa,BWA,Botswana,2017,Female,10.7
AFR,Africa,SWZ,Eswatini,2017,Both sexes,10.7
WPR,Western Pacific,JPN,Japan,2017,Female,10.7
SEAR,South-East Asia,TLS,Timor-Leste,2017,Female,10.9
AMR,Americas,BHS,Bahamas,2017,Both sexes,11.0
WPR,Western Pacific,FJI,Fiji,2017,Female,11.2
AMR,Americas,JAM,Jamaica,2017,Both sexes,11.3
WPR,Western Pacific,PLW,Palau,2017,Female,11.5
AMR,Americas,DOM,Dominican Republic,2017,Male,11.6
AFR,Africa,MDG,Madagascar,2017,Female,11.6
AMR,Americas,PAN,Panama,2017,Male,11.6
AFR,Africa,TCD,Chad,2017,Both sexes,11.8
AMR,Americas,BRA,Brazil,2017,Female,12.0
AFR,Africa,MLI,Mali,2017,Both sexes,12.0
AFR,Africa,KEN,Kenya,2017,Both sexes,12.1
WPR,Western Pacific,TON,Tonga,2017,Female,12.2
EUR,Europe,UZB,Uzbekistan,2017,Both sexes,12.5
AMR,Americas,COL,Colombia,2017,Male,12.6
AMR,Americas,GUY,Guyana,2017,Both sexes,12.6
AFR,Africa,BDI,Burundi,2017,Both sexes,12.9
SEAR,South-East Asia,IND,India,2017,Female,12.9
AFR,Africa,BEN,Benin,2017,Male,13.0
AMR,Americas,CAN,Canada,2017,Female,13.0
AMR,Americas,SLV,El Salvador,2017,Both sexes,13.0
AFR,Africa,CIV,Côte d’Ivoire,2017,Both sexes,13.2
AFR,Africa,MWI,Malawi,2017,Both sexes,13.3
AMR,Americas,PRY,Paraguay,2017,Both sexes,13.4
AMR,Americas,HTI,Haiti,2017,Male,13.5
AFR,Africa,RWA,Rwanda,2017,Both sexes,13.5
AFR,Africa,TZA,United Republic of Tanzania,2017,Both sexes,13.7
AFR,Africa,TGO,Togo,2017,Male,13.8
WPR,Western Pacific,AUS,Australia,2017,Female,14.0
WPR,Western Pacific,NZL,New Zealand,2017,Female,14.1
EMR,Eastern Mediterranean,QAT,Qatar,2017,Both sexes,14.1
AFR,Africa,ZWE,Zimbabwe,2017,Both sexes,14.1
EUR,Europe,ISL,Iceland,2017,Female,14.3
AMR,Americas,MEX,Mexico,2017,Both sexes,14.3
EUR,Europe,ISL,Iceland,2017,Both sexes,14.4
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2017,Both sexes,14.4
EUR,Europe,ISL,Iceland,2017,Male,14.6
AFR,Africa,ERI,Eritrea,2017,Male,14.7
AFR,Africa,GMB,Gambia,2017,Both sexes,14.7
AFR,Africa,MOZ,Mozambique,2017,Both sexes,14.9
AFR,Africa,ZMB,Zambia,2017,Both sexes,14.9
AMR,Americas,BRB,Barbados,2017,Male,15.1
AMR,Americas,CRI,Costa Rica,2017,Male,15.1
AMR,Americas,CUB,Cuba,2017,Female,15.1
EMR,Eastern Mediterranean,MAR,Morocco,2017,Both sexes,15.2
AFR,Africa,LBR,Liberia,2017,Male,15.3
WPR,Western Pacific,NZL,New Zealand,2017,Both sexes,15.4
EUR,Europe,RUS,Russian Federation,2017,Female,15.5
WPR,Western Pacific,BRN,Brunei Darussalam,2017,Both sexes,15.6
AFR,Africa,COG,Congo,2017,Both sexes,15.7
EUR,Europe,ISR,Israel,2017,Female,16.1
AFR,Africa,NER,Niger,2017,Male,16.1
AMR,Americas,ARG,Argentina,2017,Female,16.2
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2017,Female,16.3
AFR,Africa,UGA,Uganda,2017,Male,16.3
AFR,Africa,BFA,Burkina Faso,2017,Both sexes,16.4
EUR,Europe,ROU,Romania,2017,Female,16.4
SEAR,South-East Asia,NPL,Nepal,2017,Female,16.5
WPR,Western Pacific,SGP,Singapore,2017,Both sexes,16.5
WPR,Western Pacific,AUS,Australia,2017,Both sexes,16.6
WPR,Western Pacific,NZL,New Zealand,2017,Male,16.6
AMR,Americas,PER,Peru,2017,Male,16.6
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2017,Both sexes,16.6
AFR,Africa,ZAF,South Africa,2017,Female,16.6
EUR,Europe,TUR,Turkey,2017,Female,16.9
AMR,Americas,BRA,Brazil,2017,Both sexes,17.2
WPR,Western Pacific,WSM,Samoa,2017,Female,17.2
AFR,Africa,CMR,Cameroon,2017,Male,17.5
AFR,Africa,SEN,Senegal,2017,Male,17.8
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2017,Female,17.9
AFR,Africa,NAM,Namibia,2017,Both sexes,18.1
AMR,Americas,JAM,Jamaica,2017,Male,18.2
AMR,Americas,CAN,Canada,2017,Both sexes,18.3
SEAR,South-East Asia,BGD,Bangladesh,2017,Female,18.5
EUR,Europe,FIN,Finland,2017,Female,18.5
EMR,Eastern Mediterranean,OMN,Oman,2017,Male,18.5
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2017,Both sexes,18.5
AMR,Americas,BHS,Bahamas,2017,Male,18.6
EUR,Europe,NOR,Norway,2017,Female,18.7
AFR,Africa,DZA,Algeria,2017,Both sexes,18.9
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2017,Both sexes,18.9
AMR,Americas,URY,Uruguay,2017,Female,18.9
AFR,Africa,SWZ,Eswatini,2017,Male,19.0
EUR,Europe,LTU,Lithuania,2017,Female,19.0
WPR,Western Pacific,AUS,Australia,2017,Male,19.2
AFR,Africa,BDI,Burundi,2017,Male,19.2
EUR,Europe,DNK,Denmark,2017,Both sexes,19.3
EUR,Europe,DNK,Denmark,2017,Female,19.3
EUR,Europe,DNK,Denmark,2017,Male,19.3
EUR,Europe,NOR,Norway,2017,Both sexes,19.3
AMR,Americas,USA,United States of America,2017,Female,19.6
EUR,Europe,ITA,Italy,2017,Female,19.7
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2017,Both sexes,19.8
EUR,Europe,AZE,Azerbaijan,2017,Both sexes,19.9
EUR,Europe,NOR,Norway,2017,Male,19.9
AFR,Africa,BEN,Benin,2017,Female,2.0
AFR,Africa,COG,Congo,2017,Female,2.1
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2017,Female,2.1
AMR,Americas,BRB,Barbados,2017,Female,2.3
AFR,Africa,SWZ,Eswatini,2017,Female,2.3
AMR,Americas,GUY,Guyana,2017,Female,2.3
AFR,Africa,TCD,Chad,2017,Female,2.4
WPR,Western Pacific,BRN,Brunei Darussalam,2017,Female,2.6
AMR,Americas,SLV,El Salvador,2017,Female,2.6
AFR,Africa,KEN,Kenya,2017,Female,2.9
AMR,Americas,PAN,Panama,2017,Female,2.9
SEAR,South-East Asia,LKA,Sri Lanka,2017,Female,2.9
AFR,Africa,RWA,Rwanda,2017,Male,20.0
AFR,Africa,COM,Comoros,2017,Both sexes,20.1
EUR,Europe,FIN,Finland,2017,Both sexes,20.1
EUR,Europe,LUX,Luxembourg,2017,Female,20.1
WPR,Western Pacific,SLB,Solomon Islands,2017,Female,20.2
AFR,Africa,SLE,Sierra Leone,2017,Both sexes,20.5
EUR,Europe,SVN,Slovenia,2017,Female,20.5
EMR,Eastern Mediterranean,PAK,Pakistan,2017,Both sexes,20.7
AFR,Africa,MWI,Malawi,2017,Male,21.0
AFR,Africa,TCD,Chad,2017,Male,21.3
AFR,Africa,SYC,Seychelles,2017,Both sexes,21.3
EMR,Eastern Mediterranean,YEM,Yemen,2017,Both sexes,21.3
EMR,Eastern Mediterranean,EGY,Egypt,2017,Both sexes,21.4
AFR,Africa,KEN,Kenya,2017,Male,21.4
SEAR,South-East Asia,MMR,Myanmar,2017,Female,21.6
EUR,Europe,FIN,Finland,2017,Male,21.7
EUR,Europe,NLD,Netherlands,2017,Female,21.7
AMR,Americas,PRY,Paraguay,2017,Male,21.7
EUR,Europe,IRL,Ireland,2017,Female,21.8
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2017,Male,21.8
AMR,Americas,MEX,Mexico,2017,Male,21.9
EUR,Europe,PRT,Portugal,2017,Female,22.0
EUR,Europe,LUX,Luxembourg,2017,Both sexes,22.1
WPR,Western Pacific,MYS,Malaysia,2017,Both sexes,22.1
EUR,Europe,POL,Poland,2017,Female,22.2
AFR,Africa,MLI,Mali,2017,Male,22.3
AMR,Americas,BRA,Brazil,2017,Male,22.4
WPR,Western Pacific,COK,Cook Islands,2017,Female,22.4
WPR,Western Pacific,JPN,Japan,2017,Both sexes,22.4
EMR,Eastern Mediterranean,KWT,Kuwait,2017,Both sexes,22.4
EMR,Eastern Mediterranean,IRQ,Iraq,2017,Both sexes,22.5
AMR,Americas,URY,Uruguay,2017,Both sexes,22.5
WPR,Western Pacific,KOR,Republic of Korea,2017,Both sexes,22.6
EUR,Europe,CHE,Switzerland,2017,Female,22.6
AMR,Americas,ARG,Argentina,2017,Both sexes,22.7
WPR,Western Pacific,KHM,Cambodia,2017,Both sexes,22.8
EUR,Europe,MLT,Malta,2017,Female,22.8
EUR,Europe,SVN,Slovenia,2017,Both sexes,22.8
AMR,Americas,GUY,Guyana,2017,Male,23.0
SEAR,South-East Asia,LKA,Sri Lanka,2017,Both sexes,23.1
EUR,Europe,CYP,Cyprus,2017,Female,23.2
EUR,Europe,BEL,Belgium,2017,Female,23.3
SEAR,South-East Asia,THA,Thailand,2017,Both sexes,23.3
AMR,Americas,SLV,El Salvador,2017,Male,23.5
EUR,Europe,ITA,Italy,2017,Both sexes,23.5
AMR,Americas,CAN,Canada,2017,Male,23.6
EUR,Europe,UZB,Uzbekistan,2017,Male,23.7
AFR,Africa,BWA,Botswana,2017,Both sexes,23.9
EUR,Europe,NLD,Netherlands,2017,Both sexes,23.9
EUR,Europe,LVA,Latvia,2017,Female,24.0
EUR,Europe,LUX,Luxembourg,2017,Male,24.1
AFR,Africa,MOZ,Mozambique,2017,Male,24.1
AFR,Africa,TZA,United Republic of Tanzania,2017,Male,24.1
EUR,Europe,EST,Estonia,2017,Female,24.2
EUR,Europe,IRL,Ireland,2017,Both sexes,24.2
WPR,Western Pacific,PLW,Palau,2017,Both sexes,24.3
WPR,Western Pacific,VUT,Vanuatu,2017,Both sexes,24.4
AFR,Africa,CIV,Côte d’Ivoire,2017,Male,24.7
WPR,Western Pacific,PHL,Philippines,2017,Both sexes,24.7
WPR,Western Pacific,CHN,China,2017,Both sexes,24.9
EUR,Europe,KAZ,Kazakhstan,2017,Both sexes,24.9
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2017,Male,25.1
EMR,Eastern Mediterranean,BHR,Bahrain,2017,Both sexes,25.2
EUR,Europe,BEL,Belgium,2017,Both sexes,25.2
AFR,Africa,BFA,Burkina Faso,2017,Male,25.2
EUR,Europe,MDA,Republic of Moldova,2017,Both sexes,25.2
EUR,Europe,SVN,Slovenia,2017,Male,25.2
AMR,Americas,USA,United States of America,2017,Both sexes,25.3
EUR,Europe,CHE,Switzerland,2017,Both sexes,25.4
AFR,Africa,ZMB,Zambia,2017,Male,25.4
EUR,Europe,MLT,Malta,2017,Both sexes,25.7
EUR,Europe,SVK,Slovakia,2017,Female,25.7
EUR,Europe,ISR,Israel,2017,Both sexes,25.8
EUR,Europe,UKR,Ukraine,2017,Both sexes,26.0
AMR,Americas,URY,Uruguay,2017,Male,26.0
EUR,Europe,NLD,Netherlands,2017,Male,26.1
EUR,Europe,ROU,Romania,2017,Both sexes,26.2
EUR,Europe,DEU,Germany,2017,Female,26.3
EUR,Europe,IRL,Ireland,2017,Male,26.6
EUR,Europe,POL,Poland,2017,Both sexes,26.7
EMR,Eastern Mediterranean,QAT,Qatar,2017,Male,26.7
EMR,Eastern Mediterranean,TUN,Tunisia,2017,Both sexes,26.7
EUR,Europe,HUN,Hungary,2017,Female,26.8
EUR,Europe,ESP,Spain,2017,Female,26.8
WPR,Western Pacific,FJI,Fiji,2017,Both sexes,26.9
AFR,Africa,ZWE,Zimbabwe,2017,Male,26.9
EUR,Europe,BLR,Belarus,2017,Both sexes,27.0
EUR,Europe,BEL,Belgium,2017,Male,27.2
AFR,Africa,MUS,Mauritius,2017,Both sexes,27.2
EUR,Europe,ARM,Armenia,2017,Both sexes,27.3
WPR,Western Pacific,COK,Cook Islands,2017,Both sexes,27.3
EUR,Europe,ITA,Italy,2017,Male,27.3
EUR,Europe,CZE,Czechia,2017,Female,27.5
EUR,Europe,LTU,Lithuania,2017,Both sexes,27.6
EUR,Europe,PRT,Portugal,2017,Both sexes,27.7
AMR,Americas,CUB,Cuba,2017,Both sexes,27.8
AFR,Africa,GMB,Gambia,2017,Male,27.8
SEAR,South-East Asia,IND,India,2017,Both sexes,27.8
WPR,Western Pacific,SGP,Singapore,2017,Male,27.9
EUR,Europe,KGZ,Kyrgyzstan,2017,Both sexes,28.1
EUR,Europe,CHE,Switzerland,2017,Male,28.1
WPR,Western Pacific,MNG,Mongolia,2017,Both sexes,28.2
EUR,Europe,ESP,Spain,2017,Both sexes,28.2
AFR,Africa,NAM,Namibia,2017,Male,28.3
EUR,Europe,AUT,Austria,2017,Female,28.4
EUR,Europe,DEU,Germany,2017,Both sexes,28.4
EUR,Europe,RUS,Russian Federation,2017,Both sexes,28.4
EUR,Europe,MLT,Malta,2017,Male,28.5
WPR,Western Pacific,BRN,Brunei Darussalam,2017,Male,28.7
EUR,Europe,SWE,Sweden,2017,Male,29.1
AMR,Americas,ARG,Argentina,2017,Male,29.2
AFR,Africa,LSO,Lesotho,2017,Both sexes,29.2
EUR,Europe,ALB,Albania,2017,Both sexes,29.3
AFR,Africa,COG,Congo,2017,Male,29.3
WPR,Western Pacific,WSM,Samoa,2017,Both sexes,29.3
EUR,Europe,AND,Andorra,2017,Female,29.4
AFR,Africa,MDG,Madagascar,2017,Both sexes,29.4
EMR,Eastern Mediterranean,MAR,Morocco,2017,Male,29.4
EUR,Europe,TUR,Turkey,2017,Both sexes,29.5
EUR,Europe,ESP,Spain,2017,Male,29.6
EUR,Europe,AUT,Austria,2017,Both sexes,29.9
EUR,Europe,GEO,Georgia,2017,Both sexes,29.9
EUR,Europe,SWE,Sweden,2017,Both sexes,29.9
EMR,Eastern Mediterranean,TUN,Tunisia,2017,Female,3.0
SEAR,South-East Asia,THA,Thailand,2017,Female,3.2
AMR,Americas,BHS,Bahamas,2017,Female,3.3
AFR,Africa,TZA,United Republic of Tanzania,2017,Female,3.3
WPR,Western Pacific,VUT,Vanuatu,2017,Female,3.3
AMR,Americas,HTI,Haiti,2017,Female,3.4
EUR,Europe,KGZ,Kyrgyzstan,2017,Female,3.4
EMR,Eastern Mediterranean,KWT,Kuwait,2017,Female,3.5
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2017,Female,3.6
AFR,Africa,GHA,Ghana,2017,Both sexes,3.8
EMR,Eastern Mediterranean,IRQ,Iraq,2017,Female,3.8
AMR,Americas,PER,Peru,2017,Female,3.8
AMR,Americas,COL,Colombia,2017,Female,3.9
AFR,Africa,COM,Comoros,2017,Male,30.3
WPR,Western Pacific,TON,Tonga,2017,Both sexes,30.3
EUR,Europe,DEU,Germany,2017,Male,30.4
EUR,Europe,BIH,Bosnia and Herzegovina,2017,Female,30.5
EUR,Europe,SWE,Sweden,2017,Female,30.6
EUR,Europe,EST,Estonia,2017,Both sexes,31.0
EUR,Europe,HUN,Hungary,2017,Both sexes,31.0
AMR,Americas,USA,United States of America,2017,Male,31.0
EUR,Europe,POL,Poland,2017,Male,31.2
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2017,Male,31.2
EUR,Europe,AUT,Austria,2017,Male,31.3
AFR,Africa,ZAF,South Africa,2017,Both sexes,31.6
EUR,Europe,CZE,Czechia,2017,Both sexes,31.7
WPR,Western Pacific,TUV,Tuvalu,2017,Female,31.7
AFR,Africa,SLE,Sierra Leone,2017,Male,31.9
WPR,Western Pacific,COK,Cook Islands,2017,Male,32.2
EUR,Europe,SVK,Slovakia,2017,Both sexes,32.2
EUR,Europe,FRA,France,2017,Female,33.0
EMR,Eastern Mediterranean,YEM,Yemen,2017,Male,33.0
SEAR,South-East Asia,NPL,Nepal,2017,Both sexes,33.1
EUR,Europe,GRC,Greece,2017,Female,33.3
EUR,Europe,PRT,Portugal,2017,Male,33.4
EUR,Europe,AND,Andorra,2017,Both sexes,33.9
WPR,Western Pacific,JPN,Japan,2017,Male,34.1
EUR,Europe,FRA,France,2017,Both sexes,34.6
EMR,Eastern Mediterranean,PAK,Pakistan,2017,Male,34.6
EUR,Europe,HRV,Croatia,2017,Female,34.7
EUR,Europe,HUN,Hungary,2017,Male,35.2
EUR,Europe,BGR,Bulgaria,2017,Female,35.4
EUR,Europe,ISR,Israel,2017,Male,35.4
AFR,Africa,SYC,Seychelles,2017,Male,35.6
EUR,Europe,CZE,Czechia,2017,Male,35.9
EUR,Europe,ROU,Romania,2017,Male,35.9
EMR,Eastern Mediterranean,LBN,Lebanon,2017,Female,36.0
EUR,Europe,LTU,Lithuania,2017,Male,36.1
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2017,Male,36.1
EUR,Europe,FRA,France,2017,Male,36.3
AFR,Africa,DZA,Algeria,2017,Male,36.4
WPR,Western Pacific,KIR,Kiribati,2017,Female,36.4
EUR,Europe,HRV,Croatia,2017,Both sexes,36.5
EUR,Europe,LVA,Latvia,2017,Both sexes,36.9
AFR,Africa,BWA,Botswana,2017,Male,37.0
EUR,Europe,CYP,Cyprus,2017,Both sexes,37.0
WPR,Western Pacific,PLW,Palau,2017,Male,37.1
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2017,Male,37.7
EUR,Europe,EST,Estonia,2017,Male,37.8
WPR,Western Pacific,SLB,Solomon Islands,2017,Both sexes,38.0
SEAR,South-East Asia,IDN,Indonesia,2017,Both sexes,38.1
EUR,Europe,HRV,Croatia,2017,Male,38.2
EUR,Europe,AND,Andorra,2017,Male,38.4
EUR,Europe,BIH,Bosnia and Herzegovina,2017,Both sexes,38.7
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2017,Both sexes,38.7
EUR,Europe,SVK,Slovakia,2017,Male,38.7
WPR,Western Pacific,KHM,Cambodia,2017,Male,38.8
SEAR,South-East Asia,TLS,Timor-Leste,2017,Both sexes,39.0
WPR,Western Pacific,KOR,Republic of Korea,2017,Male,39.3
SEAR,South-East Asia,BGD,Bangladesh,2017,Both sexes,39.5
EUR,Europe,BGR,Bulgaria,2017,Both sexes,39.5
EUR,Europe,AZE,Azerbaijan,2017,Male,39.6
EUR,Europe,GRC,Greece,2017,Both sexes,39.6
AFR,Africa,UGA,Uganda,2017,Female,4.3
AMR,Americas,JAM,Jamaica,2017,Female,4.4
AFR,Africa,ZMB,Zambia,2017,Female,4.5
AFR,Africa,ETH,Ethiopia,2017,Both sexes,4.7
AFR,Africa,LSO,Lesotho,2017,Female,4.8
AFR,Africa,NGA,Nigeria,2017,Both sexes,4.9
AMR,Americas,CUB,Cuba,2017,Male,40.5
EUR,Europe,SRB,Serbia,2017,Male,40.5
AMR,Americas,CHL,Chile,2017,Female,40.7
EUR,Europe,SRB,Serbia,2017,Both sexes,40.9
EMR,Eastern Mediterranean,IRQ,Iraq,2017,Male,41.2
EMR,Eastern Mediterranean,KWT,Kuwait,2017,Male,41.2
EUR,Europe,SRB,Serbia,2017,Female,41.3
EUR,Europe,RUS,Russian Federation,2017,Male,41.4
WPR,Western Pacific,WSM,Samoa,2017,Male,41.5
EMR,Eastern Mediterranean,BHR,Bahrain,2017,Male,41.6
EUR,Europe,UKR,Ukraine,2017,Male,41.8
EUR,Europe,TUR,Turkey,2017,Male,42.0
WPR,Western Pacific,PHL,Philippines,2017,Male,42.2
EMR,Eastern Mediterranean,EGY,Egypt,2017,Male,42.3
WPR,Western Pacific,FJI,Fiji,2017,Male,42.5
EMR,Eastern Mediterranean,LBN,Lebanon,2017,Both sexes,42.6
SEAR,South-East Asia,IND,India,2017,Male,42.7
EUR,Europe,KAZ,Kazakhstan,2017,Male,43.0
WPR,Western Pacific,MYS,Malaysia,2017,Male,43.1
SEAR,South-East Asia,THA,Thailand,2017,Male,43.3
SEAR,South-East Asia,LKA,Sri Lanka,2017,Male,43.4
EUR,Europe,BGR,Bulgaria,2017,Male,43.5
EUR,Europe,BLR,Belarus,2017,Male,43.6
EUR,Europe,MDA,Republic of Moldova,2017,Male,44.4
AMR,Americas,CHL,Chile,2017,Both sexes,45.0
WPR,Western Pacific,VUT,Vanuatu,2017,Male,45.5
EUR,Europe,GRC,Greece,2017,Male,46.0
SEAR,South-East Asia,MMR,Myanmar,2017,Both sexes,46.1
AFR,Africa,ZAF,South Africa,2017,Male,46.5
EUR,Europe,BIH,Bosnia and Herzegovina,2017,Male,46.9
AFR,Africa,MDG,Madagascar,2017,Male,47.3
WPR,Western Pacific,CHN,China,2017,Male,48.0
WPR,Western Pacific,TON,Tonga,2017,Male,48.4
AFR,Africa,MUS,Mauritius,2017,Male,48.6
AMR,Americas,CHL,Chile,2017,Male,49.2
EMR,Eastern Mediterranean,LBN,Lebanon,2017,Male,49.2
WPR,Western Pacific,TUV,Tuvalu,2017,Both sexes,49.3
SEAR,South-East Asia,NPL,Nepal,2017,Male,49.6
EUR,Europe,LVA,Latvia,2017,Male,49.8
AMR,Americas,CRI,Costa Rica,2017,Female,5.1
AMR,Americas,PRY,Paraguay,2017,Female,5.1
EUR,Europe,GEO,Georgia,2017,Female,5.2
WPR,Western Pacific,SGP,Singapore,2017,Female,5.2
AFR,Africa,MWI,Malawi,2017,Female,5.5
AFR,Africa,STP,Sao Tome and Principe,2017,Both sexes,5.5
SEAR,South-East Asia,IDN,Indonesia,2017,Female,5.6
AFR,Africa,MOZ,Mozambique,2017,Female,5.7
AFR,Africa,MUS,Mauritius,2017,Female,5.8
WPR,Western Pacific,KOR,Republic of Korea,2017,Female,5.9
WPR,Western Pacific,MNG,Mongolia,2017,Male,50.0
EMR,Eastern Mediterranean,TUN,Tunisia,2017,Male,50.4
EUR,Europe,ALB,Albania,2017,Male,50.6
EUR,Europe,CYP,Cyprus,2017,Male,50.9
WPR,Western Pacific,NRU,Nauru,2017,Male,52.2
WPR,Western Pacific,KIR,Kiribati,2017,Both sexes,52.8
EUR,Europe,KGZ,Kyrgyzstan,2017,Male,52.8
EUR,Europe,ARM,Armenia,2017,Male,52.9
WPR,Western Pacific,NRU,Nauru,2017,Both sexes,52.9
AFR,Africa,LSO,Lesotho,2017,Male,53.6
WPR,Western Pacific,NRU,Nauru,2017,Female,53.6
EUR,Europe,GEO,Georgia,2017,Male,54.6
WPR,Western Pacific,SLB,Solomon Islands,2017,Male,55.8
EUR,Europe,MDA,Republic of Moldova,2017,Female,6.0
WPR,Western Pacific,MNG,Mongolia,2017,Female,6.4
AFR,Africa,BDI,Burundi,2017,Female,6.6
WPR,Western Pacific,KHM,Cambodia,2017,Female,6.7
AMR,Americas,MEX,Mexico,2017,Female,6.7
EUR,Europe,KAZ,Kazakhstan,2017,Female,6.8
EMR,Eastern Mediterranean,PAK,Pakistan,2017,Female,6.8
SEAR,South-East Asia,BGD,Bangladesh,2017,Male,60.5
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2017,Male,61.1
WPR,Western Pacific,TUV,Tuvalu,2017,Male,66.9
SEAR,South-East Asia,TLS,Timor-Leste,2017,Male,67.1
WPR,Western Pacific,KIR,Kiribati,2017,Male,69.1
AFR,Africa,SYC,Seychelles,2017,Female,7.0
AFR,Africa,RWA,Rwanda,2017,Female,7.1
AFR,Africa,GHA,Ghana,2017,Male,7.2
AMR,Americas,PAN,Panama,2017,Both sexes,7.2
WPR,Western Pacific,PHL,Philippines,2017,Female,7.3
AFR,Africa,BEN,Benin,2017,Both sexes,7.5
AFR,Africa,ERI,Eritrea,2017,Both sexes,7.5
AFR,Africa,BFA,Burkina Faso,2017,Female,7.7
AMR,Americas,DOM,Dominican Republic,2017,Female,7.8
AFR,Africa,TGO,Togo,2017,Both sexes,7.8
AFR,Africa,NAM,Namibia,2017,Female,7.9
SEAR,South-East Asia,IDN,Indonesia,2017,Male,70.5
SEAR,South-East Asia,MMR,Myanmar,2017,Male,70.7
EUR,Europe,ALB,Albania,2017,Female,8.0
AMR,Americas,COL,Colombia,2017,Both sexes,8.2
AFR,Africa,ETH,Ethiopia,2017,Male,8.5
AMR,Americas,HTI,Haiti,2017,Both sexes,8.5
AFR,Africa,NER,Niger,2017,Both sexes,8.5
AFR,Africa,LBR,Liberia,2017,Both sexes,8.6
AMR,Americas,BRB,Barbados,2017,Both sexes,8.7
EMR,Eastern Mediterranean,BHR,Bahrain,2017,Female,8.8
AFR,Africa,SLE,Sierra Leone,2017,Female,9.1
AFR,Africa,NGA,Nigeria,2017,Male,9.2
AFR,Africa,SEN,Senegal,2017,Both sexes,9.3
AFR,Africa,CMR,Cameroon,2017,Both sexes,9.4
AFR,Africa,STP,Sao Tome and Principe,2017,Male,9.5
EMR,Eastern Mediterranean,OMN,Oman,2017,Both sexes,9.6
EMR,Eastern Mediterranean,YEM,Yemen,2017,Female,9.6
AMR,Americas,DOM,Dominican Republic,2017,Both sexes,9.7
AFR,Africa,COM,Comoros,2017,Female,9.9
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2016,Female,0.0
EUR,Europe,AZE,Azerbaijan,2016,Female,0.2
AFR,Africa,ERI,Eritrea,2016,Female,0.3
EMR,Eastern Mediterranean,EGY,Egypt,2016,Female,0.4
AFR,Africa,GHA,Ghana,2016,Female,0.4
AFR,Africa,NGA,Nigeria,2016,Female,0.6
EMR,Eastern Mediterranean,OMN,Oman,2016,Female,0.8
AFR,Africa,SEN,Senegal,2016,Female,0.8
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2016,Female,0.8
EMR,Eastern Mediterranean,MAR,Morocco,2016,Female,0.9
AFR,Africa,NER,Niger,2016,Female,0.9
AFR,Africa,ETH,Ethiopia,2016,Female,1.0
WPR,Western Pacific,MYS,Malaysia,2016,Female,1.1
AFR,Africa,CMR,Cameroon,2016,Female,1.3
EUR,Europe,UZB,Uzbekistan,2016,Female,1.3
EMR,Eastern Mediterranean,QAT,Qatar,2016,Female,1.4
AFR,Africa,ZWE,Zimbabwe,2016,Female,1.4
AFR,Africa,DZA,Algeria,2016,Female,1.5
EUR,Europe,ARM,Armenia,2016,Female,1.6
AFR,Africa,STP,Sao Tome and Principe,2016,Female,1.6
AFR,Africa,GMB,Gambia,2016,Female,1.7
AFR,Africa,CIV,Côte d’Ivoire,2016,Female,1.8
AFR,Africa,MLI,Mali,2016,Female,1.8
WPR,Western Pacific,CHN,China,2016,Female,1.9
AFR,Africa,TGO,Togo,2016,Female,1.9
AMR,Americas,DOM,Dominican Republic,2016,Both sexes,10.1
EUR,Europe,UKR,Ukraine,2016,Female,10.4
AMR,Americas,CRI,Costa Rica,2016,Both sexes,10.5
EUR,Europe,BLR,Belarus,2016,Female,10.6
